zip_path,task_name,basis_folder,modality,task_type,dimension,variant,passed,total,accuracy
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_flash_20260415_224233.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,confound,low,19,30,0.633333
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_flash_20260415_224233.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,layout_regularity,clustered,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_flash_20260415_224233.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,layout_regularity,grid,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_flash_20260415_224233.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,layout_regularity,random,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_flash_20260415_224233.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,color_only,29,30,0.966667
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_flash_20260415_224233.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,color_shape,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_flash_20260415_224233.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,color_shape_size,17,30,0.566667
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_flash_20260415_224233.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,shape_only,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_flash_20260415_224233.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,l,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_flash_20260415_224233.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,m,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_flash_20260415_224233.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,s,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_flash_20260415_224233.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,xs,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_flash_20260415_224233.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,spatial_density,crowded,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_flash_20260415_224233.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,spatial_density,sparse,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_flash_20260415_224233.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,target_count,0,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_flash_20260415_224233.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,target_count,3,29,30,0.966667
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_pro_20260415_224901.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,baseline,baseline,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_pro_20260415_224901.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,combined,easy,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_pro_20260415_224901.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,combined,hard,25,30,0.833333
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_pro_20260415_224901.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,combined,medium,23,30,0.766667
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_pro_20260415_224901.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,confound,high,19,30,0.633333
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_pro_20260415_224901.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,confound,low,24,30,0.8
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_pro_20260415_224901.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,layout_regularity,clustered,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_pro_20260415_224901.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,layout_regularity,grid,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_pro_20260415_224901.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,layout_regularity,random,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_pro_20260415_224901.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,color_only,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_pro_20260415_224901.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,color_shape,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_pro_20260415_224901.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,color_shape_size,18,30,0.6
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_pro_20260415_224901.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,shape_only,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_pro_20260415_224901.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,l,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_pro_20260415_224901.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,m,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_pro_20260415_224901.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,s,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_pro_20260415_224901.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,xs,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_pro_20260415_224901.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,spatial_density,crowded,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_pro_20260415_224901.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,spatial_density,sparse,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_pro_20260415_224901.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,target_count,0,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_2.5_pro_20260415_224901.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,target_count,3,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_3.1_pro_preview_20260416_105458.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,baseline,baseline,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_3.1_pro_preview_20260416_105458.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,combined,easy,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_3.1_pro_preview_20260416_105458.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,combined,hard,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_3.1_pro_preview_20260416_105458.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,combined,medium,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_3.1_pro_preview_20260416_105458.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,confound,high,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_3.1_pro_preview_20260416_105458.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,confound,low,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_3.1_pro_preview_20260416_105458.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,layout_regularity,clustered,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_3.1_pro_preview_20260416_105458.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,layout_regularity,grid,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_3.1_pro_preview_20260416_105458.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,layout_regularity,random,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_3.1_pro_preview_20260416_105458.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,color_only,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_3.1_pro_preview_20260416_105458.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,color_shape,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_3.1_pro_preview_20260416_105458.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,color_shape_size,27,30,0.9
selective_attention/feature_sensitive/visual/filtering/google_gemini_3.1_pro_preview_20260416_105458.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,rule_arity,shape_only,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_3.1_pro_preview_20260416_105458.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,l,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_3.1_pro_preview_20260416_105458.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,m,30,30,1.0
selective_attention/feature_sensitive/visual/filtering/google_gemini_3.1_pro_preview_20260416_105458.log,selective attention - feature sensitive visual filtering,feature_sensitive,visual,filtering,set_size,s,30,30,1.0
